nombre|stock|precio|marca|link|hora|fecha
Alimento para Gato Gati Pollo, Zanahoria y Espinaca 1 Kg.|6|178.10|GATI|https://diaonline.supermercadosdia.com.ar/alimento-para-gato-gati-pollo-zanahoria-y-espinaca-1-kg-273875/p|01:25:03|2022-03-20
Piedritas Sanitarias DIA 2 Kg.|24|269.99|DIA|https://diaonline.supermercadosdia.com.ar/piedritas-sanitarias-dia-2-kg-148397/p|01:25:03|2022-03-20
Alimento para Gatos DIA Pescado 500 Gr.|55|145.00|DIA|https://diaonline.supermercadosdia.com.ar/alimento-para-gatos-dia-pescado-500-gr-69692/p|01:25:03|2022-03-20
Alimento para Perros Dogui Cachorro con Carne, Pollo, Cereales, Vegetales y Leche 1,5 Kg.|20|431.34|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-cachorro-con-carne-pollo-cereales-vegetales-y-leche-15-kg-278722/p|01:25:03|2022-03-20
Alimento para Perros Dogui Pollo con Vegetales 1,5 Kg.|12|189.10|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-pollo-con-vegetales-15-kg-270257/p|01:25:03|2022-03-20
Alimento para Gatos Cat Chow Adultos Pescado 500 Gr.|16|266.51|CAT CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-gatos-cat-chow-adultos-pescado-500-gr-104374/p|01:25:03|2022-03-20
Alimento para Perros DIA Adultos Carne 3 Kg.|11|475.00|DIA|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dia-adultos-carne-3-kg-69640/p|01:25:03|2022-03-20
Alimento Seco para Gatos Gati Salmón y Pollo 500 Gr.|15|229.35|GATI|https://diaonline.supermercadosdia.com.ar/alimento-seco-para-gatos-gati-salmon-y-pollo-500-gr-282738/p|01:25:03|2022-03-20
Alimento Seco para Gatos Purina One Gatitos Pollo y Carne 500 Gr.|14|434.91|PURINA ONE|https://diaonline.supermercadosdia.com.ar/alimento-seco-para-gatos-purina-one-gatitos-pollo-y-carne-500-gr-277853/p|01:25:03|2022-03-20
Alimento para Gatos Cat Chow Mariscos y Pescado 1 Kg.|13|454.00|CAT CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-gatos-cat-chow-mariscos-y-pescado-1-kg-270253/p|01:25:03|2022-03-20
Alimento para Perros DIA Adultos Carne 1,3 Kg.|26|220.00|DIA|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dia-adultos-carne-13-kg-119305/p|01:25:03|2022-03-20
Alimento Seco para Gatos Cat Chow Adultos Carne y Pollo 500 Gr.|24|351.20|CAT CHOW|https://diaonline.supermercadosdia.com.ar/alimento-seco-para-gatos-cat-chow-adultos-carne-y-pollo-500-gr-282811/p|01:25:03|2022-03-20
Alimento Seco para Gatos Gati Salmón y Pollo 3 Kg.|8|993.32|GATI|https://diaonline.supermercadosdia.com.ar/alimento-seco-para-gatos-gati-salmon-y-pollo-3-kg-282739/p|01:25:03|2022-03-20
Alimento para Perros Dogui Cachorro con Carne, Pollo, Cereales, Vegetales y Leche 3 Kg.|8|775.88|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-cachorro-con-carne-pollo-cereales-vegetales-y-leche-3-kg-278724/p|01:25:03|2022-03-20
Alimento para Perros Dogui con Carne, Pollo, Cereales y Vegetales 1,5 Kg.|11|392.00|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-con-carne-pollo-cereales-y-vegetales-15-kg-278721/p|01:25:03|2022-03-20
Alimento para Perros Dogui con Carne, Pollo, Cereales y Vegetales 8 Kg.|3|1.673.06|ARTESANAL|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dogui-con-carne-pollo-cereales-y-vegetales-8-kg-278719/p|01:25:03|2022-03-20
Alimento para Perros Dog Chow Control de Peso Adultos 1,5 Kg.|2|360.00|DOG CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dog-chow-control-de-peso-adultos-15-kg-274871/p|01:25:03|2022-03-20
Alimento para Perros Dog Chow Adultos sin colorantes Pollo y Carne 3 Kg.|2|640.00|DOG CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dog-chow-adultos-sin-colorantes-pollo-y-carne-3-kg-273376/p|01:25:03|2022-03-20
Alimento para Gatos Cat Chow 1 - 12 meses 500 Gr.|11|228.14|CAT CHOW|https://diaonline.supermercadosdia.com.ar/alimento-para-gatos-cat-chow-1--12-meses-500-gr-236978/p|01:25:03|2022-03-20
Alimento para Perros DIA Adultos Carne 8 Kg.|7|1.230.00|DIA|https://diaonline.supermercadosdia.com.ar/alimento-para-perros-dia-adultos-carne-8-kg-69690/p|01:25:03|2022-03-20
Pelota Rugby Flotante Cancat|72|2.600.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-rugby-flotante-cancat-720913/p|01:25:03|2022-03-20
Mega Pelota Flotante Cancat|58|2.440.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/mega-pelota-flotante-cancat-720912/p|01:25:03|2022-03-20
Mega Anillo Flotador Cancat|50|2.740.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/mega-anillo-flotador-cancat-720911/p|01:25:03|2022-03-20
Pelota Mordillo Ice Cancat|52|1.660.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-mordillo-ice-cancat-720909/p|01:25:03|2022-03-20
Pescado Mordillo Ice Cancat|15|1.830.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pescado-mordillo-ice-cancat-720908/p|01:25:03|2022-03-20
Repelente De Palomas A Volar|1|180.00|ALAMBRADO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/repelente-de-palomas-a-volar-720907/p|01:25:03|2022-03-20
Juguete Cancat Elefante Con Soga|56|1.500.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-cancat-elefante-con-soga-720906/p|01:25:03|2022-03-20
Pelota Con Motor Y Ratón|1|1.810.00|GUM       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-con-motor-y-raton-720903/p|01:25:03|2022-03-20
Tetra Bettamin Tropical Medley|3|1.190.00|1888       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/tetra-bettamin-tropical-medley-720886/p|01:25:03|2022-03-20
Tetra BloodWorms|3|2.370.00|1888       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/tetra-bloodworms-720885/p|01:25:03|2022-03-20
Tetra Cíclidos|3|2.560.00|1888       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/tetra-ciclidos-720884/p|01:25:03|2022-03-20
Tetra Pond Koi Vibrance|4|2.300.00|1888       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/tetra-pond-koi-vibrance-720882/p|01:25:03|2022-03-20
Filtro Tetra Bio-Bag|5|2.700.00|1888       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/filtro-tetra-bio-bag-720879/p|01:25:03|2022-03-20
Cepillo Le Salon Essentials|4|1.840.00|SALENTEIN       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cepillo-le-salon-essentials-720878/p|01:25:03|2022-03-20
Cepillo Le Salon Essentials De Acero|7|1.550.00|SALENTEIN       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cepillo-le-salon-essentials-de-acero-720876/p|01:25:03|2022-03-20
Cepillo Le Salon Essentials Para Gatos|2|1.560.00|SALENTEIN       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cepillo-le-salon-essentials-para-gatos-720875/p|01:25:03|2022-03-20
Correa Trixie Premium Doble Roja|1|1.270.00|GUM       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/correa-trixie-premium-doble-roja-720868/p|01:25:03|2022-03-20
Pelota Cancat Con Soga Wavy Rubber|103|1.290.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-cancat-con-soga-wavy-rubber-720839/p|01:25:03|2022-03-20
Juguete Cancat Dental Con Soga|32|4.220.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-cancat-dental-con-soga-720838/p|01:25:03|2022-03-20
Juguete Cancat Hueso Dental|27|3.370.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-cancat-hueso-dental-720837/p|01:25:03|2022-03-20
Alimentador Automatico Eheim Con Pantalla Digital|1|13.720.00|Eheim       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/alimentador-automatico-eheim-con-pantalla-digital-720830/p|01:25:03|2022-03-20
Twist Cancat Ribbon Bicolor Nº5|149|1.030.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/twist-cancat-ribbon-bicolor-nº5-720828/p|01:25:03|2022-03-20
Juguete Cancat Soga Tigre|266|1.350.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-cancat-soga-tigre-720827/p|01:25:03|2022-03-20
Cañita Cancat Libelula Azul|168|1.470.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-libelula-azul-720826/p|01:25:03|2022-03-20
Cañita Cancat Pez Verde|164|1.000.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-pez-verde-720825/p|01:25:03|2022-03-20
Peluche Estrella Con Pluma Cancat|105|910.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-estrella-con-pluma-cancat-720824/p|01:25:03|2022-03-20
Juguete Cancat Raton Saltarin|155|2.700.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/juguete-cancat-raton-saltarin-720823/p|01:25:03|2022-03-20
Cañita Cancat Soga Con Pluma|44|1.320.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-soga-con-pluma-720822/p|01:25:03|2022-03-20
Cañita Cancat Peluche Luna|93|1.100.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-peluche-luna-720821/p|01:25:03|2022-03-20
Cañita Cancat Pez Con Pluma Marron|144|1.100.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-pez-con-pluma-marron-720820/p|01:25:03|2022-03-20
Cañita Cancat Pez Con Hilos|44|1.280.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-pez-con-hilos-720819/p|01:25:03|2022-03-20
Cancat Disco Sisal Con Cola|49|1.100.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cancat-disco-sisal-con-cola-720818/p|01:25:03|2022-03-20
Peluche Cilindrico Cancat Con Plumas|95|960.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-cilindrico-cancat-con-plumas-720815/p|01:25:03|2022-03-20
Peluche Almohadon Con Hilo Cancat|160|1.360.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-almohadon-con-hilo-cancat-720814/p|01:25:03|2022-03-20
Soga Con Dental Antiestres Cancat|24|2.950.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/soga-con-dental-antiestres-cancat-720811/p|01:25:03|2022-03-20
Campana Dental Smart Cancat|3|2.950.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/campana-dental-smart-cancat-720810/p|01:25:03|2022-03-20
Peluche Abeja Cancat|95|900.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-abeja-cancat-720809/p|01:25:03|2022-03-20
Peluche Cañita Raya Cancat|143|970.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-cañita-raya-cancat-720808/p|01:25:03|2022-03-20
Pelotas De Felpa Con Plumas|47|1.210.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelotas-de-felpa-con-plumas-720807/p|01:25:03|2022-03-20
Rascador Con Pelota Sisal Cancat|1|6.800.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/rascador-con-pelota-sisal-cancat-720806/p|01:25:03|2022-03-20
Rascador Celeste Cancat|15|7.390.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/rascador-celeste-cancat-720804/p|01:25:03|2022-03-20
Pelota Strong Solida Cancat|76|1.640.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-strong-solida-cancat-720801/p|01:25:03|2022-03-20
Pelota Baseball Con Puntas Cancat|5|1.070.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-baseball-con-puntas-cancat-720800/p|01:25:03|2022-03-20
Iluminador Atman Led Para Acuarios Blanco Y Azul|18|7.200.00|Atman       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/iluminador-atman-led-para-acuarios-blanco-y-azul-720790/p|01:25:03|2022-03-20
Peine Le Salon Essentials Para Gato|1|1.970.00|SALENTEIN       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peine-le-salon-essentials-para-gato-720789/p|01:25:03|2022-03-20
Clarificador De Agua Clarity Seachem|14|2.200.00|Seachem       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/clarificador-de-agua-clarity-seachem-720788/p|01:25:03|2022-03-20
Removedor De Amoníaco Amguard Seachem|9|2.370.00|Seachem       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/removedor-de-amoniaco-amguard-seachem-720787/p|01:25:03|2022-03-20
Aireador A Pilas DoPhin Bp-1|11|2.350.00|Classica       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/aireador-a-pilas-dophin-bp-1-720785/p|01:25:03|2022-03-20
Raspador Magnetico Flotante|4|2.400.00|Clasica       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/raspador-magnetico-flotante-720784/p|01:25:03|2022-03-20
Detector De Amoniaco Ammonia Alert|5|5.100.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/detector-de-amoniaco-ammonia-alert-720783/p|01:25:03|2022-03-20
Acondicionador De Agua Dulce Y Salada Prime Seachem|6|1.770.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/acondicionador-de-agua-dulce-y-salada-prime-seachem-720782/p|01:25:03|2022-03-20
Acondicionador Stability Para Peceras|29|1.710.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/acondicionador-stability-para-peceras-720781/p|01:25:03|2022-03-20
Reductor De Tension Stress Guard Seachem|10|1.720.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/reductor-de-tension-stress-guard-seachem-720780/p|01:25:03|2022-03-20
Bebedero Automatico Para Pajaros|208|170.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/bebedero-automatico-para-pajaros-720778/p|01:25:03|2022-03-20
Difusor De Aire Mineral Para Peceras|36|300.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/difusor-de-aire-mineral-para-peceras-720777/p|01:25:03|2022-03-20
Limpiavidrio Magnetico Para Peceras|68|1.830.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/limpiavidrio-magnetico-para-peceras-720776/p|01:25:03|2022-03-20
Rueda Acrilica Silenciosa Para Roedores|71|1.050.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/rueda-acrilica-silenciosa-para-roedores-720774/p|01:25:03|2022-03-20
Comedero Acrilico Para Hamsters|172|240.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/comedero-acrilico-para-hamsters-720773/p|01:25:03|2022-03-20
Decorado Para Peceras Coral Fluorescente|3|1.930.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/decorado-para-peceras-coral-fluorescente-720771/p|01:25:03|2022-03-20
Grava De Cuarzo Verde 2-3 Mm Para Peceras|12|2.080.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/grava-de-cuarzo-verde-2-3-mm-para-peceras-720770/p|01:25:03|2022-03-20
Grava De Cuarzo Amarillo 2-3 Mm Para Peceras|7|1.630.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/grava-de-cuarzo-amarillo-2-3-mm-para-peceras-720769/p|01:25:03|2022-03-20
Hamstera Habitrail Retreat|3|12.860.00|Habitrail       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/hamstera-habitrail-retreat-720767/p|01:25:03|2022-03-20
Carbon Activado Aquapet|2|300.00|Aquapet       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/carbon-activado-aquapet-720766/p|01:25:03|2022-03-20
Silbato De Entrenamiento Profesional|60|1.420.00|Lazy Dog       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/silbato-de-entrenamiento-profesional-720762/p|01:25:03|2022-03-20
Iluminador De Acuarios Led|28|5.460.00|Lazy Dog       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/iluminador-de-acuarios-led-720761/p|01:25:03|2022-03-20
Colchoneta Tapizada Impermeable Rellena De Guata|4|4.470.00|Poroto       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/colchoneta-tapizada-impermeable-rellena-de-guata-720759/p|01:25:03|2022-03-20
Bettera Bow-Font Doble Plastica|1|2.700.00|LYSOL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/bettera-bow-font-doble-plastica-720758/p|01:25:03|2022-03-20
Patricio Estrella Decorado Para Peceras|1|1.350.00|LYSOL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/patricio-estrella-decorado-para-peceras-720757/p|01:25:03|2022-03-20
Barco Pirata Decorativo Para Peceras|5|5.460.00|LYSOL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/barco-pirata-decorativo-para-peceras-720755/p|01:25:03|2022-03-20
Olaf Frozen Decorativo Para Peceras|4|3.390.00|LYSOL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/olaf-frozen-decorativo-para-peceras-720754/p|01:25:03|2022-03-20
Bloque Mineral Para Roedores Porta Zanahoria|46|330.00|COLON (VINO)       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/bloque-mineral-para-roedores-porta-zanahoria-720750/p|01:25:03|2022-03-20
Bloque Mineral Para Roedores Porta Uva|29|330.00|COLON (VINO)       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/bloque-mineral-para-roedores-porta-uva-720749/p|01:25:03|2022-03-20
Snack Huesito Dentalight|1|400.00|Dentalight       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/snack-huesito-dentalight-720746/p|01:25:03|2022-03-20
Snack Huesito Gnawlers Con Calcio|1|280.00|Gnawlers       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/snack-huesito-gnawlers-con-calcio-720745/p|01:25:03|2022-03-20
Snack Huesito Gnawlers Con Gusto A Panceta|3|280.00|Gnawlers       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/snack-huesito-gnawlers-con-gusto-a-panceta-720744/p|01:25:03|2022-03-20
Snack Huesito Gnawlers Leche Con Calcio|70|390.00|Gnawlers       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/snack-huesito-gnawlers-leche-con-calcio-720743/p|01:25:03|2022-03-20
Moises WePets Palmeras|26|3.740.00|GODET       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/moises-wepets-palmeras-720734/p|01:25:03|2022-03-20
Buzo Manchitas Woof|1|1.181.00|Manchitas       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/buzo-manchitas-woof-720717/p|01:25:03|2022-03-20
Gemon Pollo Y Pavo Para Perro Adulto Mediano|43|550.00|Gemon       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/gemon-pollo-y-pavo-para-perro-adulto-mediano-720709/p|01:25:03|2022-03-20
Pelota Cancat Glow In The Dark|12|1.410.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-cancat-glow-in-the-dark-720706/p|01:25:03|2022-03-20
Peluche Raton Duo Cancat Smart Antiestres|87|1.360.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-raton-duo-cancat-smart-antiestres-720704/p|01:25:03|2022-03-20
Peluche Gatito Cancat Smart Antiestres|49|960.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-gatito-cancat-smart-antiestres-720703/p|01:25:03|2022-03-20
Peluche Cangrejo Con Soga Cancat Smart Antiestres|127|1.210.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-cangrejo-con-soga-cancat-smart-antiestres-720702/p|01:25:03|2022-03-20
Cañita Cancat Jaguar Fun|162|1.360.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/cañita-cancat-jaguar-fun-720701/p|01:25:03|2022-03-20
Dispenser De Bolsas Sanitarias My Family|12|840.00|CICACTRICURE       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/dispenser-de-bolsas-sanitarias-my-family-720695/p|01:25:03|2022-03-20
Chapita Identificatoria My Family Hueso Bronx Platform|4|2.590.00|CICACTRICURE       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/chapita-identificatoria-my-family-hueso-bronx-platform-720693/p|01:25:03|2022-03-20
Almohadon Wepets Tussor Rayado Azul|31|8.900.00|GODET       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/almohadon-wepets-tussor-rayado-azul-720692/p|01:25:03|2022-03-20
Pañal Pañopet Max Jumbo|16|300.00|GO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pañal-pañopet-max-jumbo-720689/p|01:25:03|2022-03-20
Pañal Pañopet Max Junior|11|300.00|GO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pañal-pañopet-max-junior-720688/p|01:25:03|2022-03-20
Pelota Con Soga Fitness K9|59|1.730.00|SAINT TROPEZ       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-con-soga-fitness-k9-720687/p|01:25:03|2022-03-20
Rascador Zootec Colgante|81|990.00|Zootec       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/rascador-zootec-colgante-720682/p|01:25:03|2022-03-20
Fragancia Maskota Tradicional|85|4.040.00|MILENNIALS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/fragancia-maskota-tradicional-720681/p|01:25:03|2022-03-20
Fragancia Maskota Con Aroma A Vainilla|56|4.040.00|MILENNIALS       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/fragancia-maskota-con-aroma-a-vainilla-720680/p|01:25:03|2022-03-20
Litera Abierta Cancat Corner|4|4.020.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-abierta-cancat-corner-720677/p|01:25:03|2022-03-20
Litera Cerrada Cancat Krono|18|8.280.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-cerrada-cancat-krono-720676/p|01:25:03|2022-03-20
Litera Abierta Cancat Netta|6|6.340.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-abierta-cancat-netta-720675/p|01:25:03|2022-03-20
Litera Cerrada Cancat Nova|6|8.540.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/litera-cerrada-cancat-nova-720674/p|01:25:03|2022-03-20
Transportadora Cancat Avior|8|12.540.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/transportadora-cancat-avior-720673/p|01:25:03|2022-03-20
Transportadora Cancat Sirio|2|14.160.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/transportadora-cancat-sirio-720672/p|01:25:03|2022-03-20
Varita Zootec Con Sopapa|94|1.800.00|Zootec       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/varita-zootec-con-sopapa-720671/p|01:25:03|2022-03-20
Huesos Cancat Mix Rawhides|225|1.930.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/huesos-cancat-mix-rawhides-720669/p|01:25:03|2022-03-20
Vara JW Magneticat Vaquita San Antonio|15|4.410.00|FUN CANDY       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/vara-jw-magneticat-vaquita-san-antonio-720660/p|01:25:03|2022-03-20
Paños Cancat Premium Ultra Absorbentes|1|7.150.00|CanCat       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/paños-cancat-premium-ultra-absorbentes-720659/p|01:25:03|2022-03-20
Moises Huella Living Chocolate|50|14.800.00|BENEDICTINO       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/moises-huella-living-chocolate-720653/p|01:25:03|2022-03-20
Moño Zee Dog Uni|1|1.360.00|Zee Dog       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/moño-zee-dog-uni-720639/p|01:25:03|2022-03-20
Peluche Petmate Puercoespin|42|2.030.00|LA DIVISA       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/peluche-petmate-puercoespin-720638/p|01:25:03|2022-03-20
Casita Para Hamster Raices|64|750.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/casita-para-hamster-raices-720635/p|01:25:03|2022-03-20
Difusora Mineral|314|490.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/difusora-mineral-720634/p|01:25:03|2022-03-20
Pelota Lazy Dog Para Snacks|18|760.00|Lazy Dog       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-lazy-dog-para-snacks-720632/p|01:25:03|2022-03-20
Adorno Para Pecera Dragon Caballito De Mar|4|1.970.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/adorno-para-pecera-dragon-caballito-de-mar-720630/p|01:25:03|2022-03-20
Quarzo Para Pecera Verde De 2-3mm|5|1.300.00|FLOW CEREAL       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/quarzo-para-pecera-verde-de-2-3mm-720629/p|01:25:03|2022-03-20
Shampo Dermapet Groom Voluminizante|54|660.00|Dermapet       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/shampo-dermapet-groom-voluminizante-720627/p|01:25:03|2022-03-20
Acondicionador Dermapet Hair Styling|30|770.00|Dermapet       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/acondicionador-dermapet-hair-styling-720626/p|01:25:03|2022-03-20
Pelota Chuckit Max Glow|4|1.400.00|LA POSADEÑA       | VENDIDO POR: Puppis|https://diaonline.supermercadosdia.com.ar/pelota-chuckit-max-glow-720625/p|01:25:03|2022-03-20
